listing_id,restaurant_id,date,item_name,original_price,discount_pct,discounted_price,quantity_listed,quantity_sold,quantity_wasted,option,posted_time,revenue_rescued,money_saved,food_rescued_pct,area_cluster,category,ward
L08154,R088,2026-06-19,Cơm tấm bì,35000,53,16000,2,1,1,delivery,09:15,16000,19000,0.5,Dân cư đông,Cơm tấm,Phường Gò Vấp
L08155,R088,2026-06-19,Cơm tấm sườn trứng,38000,60,15000,2,1,1,pickup,09:00,15000,23000,0.5,Dân cư đông,Cơm tấm,Phường Gò Vấp
L08156,R088,2026-06-19,Cơm tấm sườn bì chả,37000,54,17000,2,1,1,pickup,09:30,17000,20000,0.5,Dân cư đông,Cơm tấm,Phường Gò Vấp
L08157,R088,2026-06-19,Cơm tấm đặc biệt,31000,56,14000,2,1,1,delivery,09:30,14000,17000,0.5,Dân cư đông,Cơm tấm,Phường Gò Vấp
L08158,R088,2026-06-19,Cơm tấm sườn nướng,32000,60,13000,2,1,1,pickup,09:30,13000,19000,0.5,Dân cư đông,Cơm tấm,Phường Gò Vấp
L08159,R089,2026-06-19,Hủ tiếu sa tế,45000,39,27000,1,0,1,pickup,15:45,0,0,0.0,Công nhân,Hủ tiếu,Phường Đông Hòa
L08160,R089,2026-06-19,Hủ tiếu Nam Vang,53000,34,35000,1,0,1,delivery,15:00,0,0,0.0,Công nhân,Hủ tiếu,Phường Đông Hòa
L08161,R089,2026-06-19,Hủ tiếu mì,49000,37,31000,1,0,1,delivery,15:00,0,0,0.0,Công nhân,Hủ tiếu,Phường Đông Hòa
L08162,R089,2026-06-19,Hủ tiếu thập cẩm,48000,37,30000,1,0,1,pickup,15:30,0,0,0.0,Công nhân,Hủ tiếu,Phường Đông Hòa
L08163,R090,2026-06-19,Hủ tiếu mì,42000,44,24000,13,9,4,delivery,09:15,216000,162000,0.692,Sinh viên,Hủ tiếu,Phường Thủ Đức
L08164,R091,2026-06-19,Bánh mì thịt nguội,29000,55,13000,2,1,1,pickup,12:00,13000,16000,0.5,Dân cư đông,Bánh mì,Phường Xóm Chiếu
L08165,R092,2026-06-19,Cơm tấm sườn bì chả,41000,33,27000,3,1,2,pickup,17:45,27000,14000,0.333,Dân cư đông,Cơm tấm,Phường Gia Định
L08166,R092,2026-06-19,Cơm tấm đặc biệt,46000,35,30000,2,1,1,delivery,17:00,30000,16000,0.5,Dân cư đông,Cơm tấm,Phường Gia Định
L08167,R092,2026-06-19,Cơm tấm sườn nướng,42000,38,26000,3,1,2,pickup,17:30,26000,16000,0.333,Dân cư đông,Cơm tấm,Phường Gia Định
L08168,R092,2026-06-19,Cơm tấm sườn trứng,28000,31,19000,3,1,2,delivery,17:00,19000,9000,0.333,Dân cư đông,Cơm tấm,Phường Gia Định
L08169,R092,2026-06-19,Cơm tấm bì,34000,35,22000,2,0,2,pickup,17:15,0,0,0.0,Dân cư đông,Cơm tấm,Phường Gia Định
L08170,R093,2026-06-19,Phở bò tái,49000,37,31000,6,1,5,pickup,09:15,31000,18000,0.167,Công nhân,Phở,Phường Tân Đông Hiệp
L08171,R093,2026-06-19,Phở bò viên,49000,32,33000,6,1,5,pickup,09:30,33000,16000,0.167,Công nhân,Phở,Phường Tân Đông Hiệp
L08172,R093,2026-06-19,Phở gà,62000,40,37000,6,4,2,pickup,09:45,148000,100000,0.667,Công nhân,Phở,Phường Tân Đông Hiệp
L08173,R093,2026-06-19,Phở bò tái nạm,52000,40,31000,5,2,3,pickup,09:30,62000,42000,0.4,Công nhân,Phở,Phường Tân Đông Hiệp
L08174,R094,2026-06-19,Hủ tiếu sa tế,51000,56,22000,7,5,2,delivery,12:00,110000,145000,0.714,Dân cư đông,Hủ tiếu,Phường Bình Lợi Trung
L08175,R095,2026-06-19,Cơm tấm sườn trứng,30000,60,12000,2,1,1,pickup,14:30,12000,18000,0.5,Công nhân,Cơm tấm,Phường Lái Thiêu
L08176,R095,2026-06-19,Cơm tấm sườn bì chả,41000,59,17000,2,1,1,pickup,14:00,17000,24000,0.5,Công nhân,Cơm tấm,Phường Lái Thiêu
L08177,R095,2026-06-19,Cơm tấm đặc biệt,47000,60,19000,2,1,1,delivery,14:45,19000,28000,0.5,Công nhân,Cơm tấm,Phường Lái Thiêu
L08178,R095,2026-06-19,Cơm tấm sườn nướng,47000,55,21000,2,1,1,delivery,14:00,21000,26000,0.5,Công nhân,Cơm tấm,Phường Lái Thiêu
L08179,R096,2026-06-19,Cơm gà luộc,36000,41,21000,10,5,5,pickup,14:45,105000,75000,0.5,Công nhân,Cơm văn phòng,Phường Lái Thiêu
L08180,R096,2026-06-19,Cơm thịt kho trứng,35000,46,19000,12,7,5,pickup,14:30,133000,112000,0.583,Công nhân,Cơm văn phòng,Phường Lái Thiêu
L08181,R097,2026-06-19,Hủ tiếu Nam Vang,44000,54,20000,2,1,1,delivery,20:45,20000,24000,0.5,Công nhân,Hủ tiếu,Phường Tân Đông Hiệp
L08182,R097,2026-06-19,Hủ tiếu thập cẩm,47000,48,24000,3,2,1,delivery,20:30,48000,46000,0.667,Công nhân,Hủ tiếu,Phường Tân Đông Hiệp
L08183,R097,2026-06-19,Hủ tiếu bò kho,38000,49,19000,2,1,1,delivery,20:45,19000,19000,0.5,Công nhân,Hủ tiếu,Phường Tân Đông Hiệp
L08184,R098,2026-06-19,Bún riêu cua mọc,41000,44,23000,2,1,1,delivery,16:30,23000,18000,0.5,Trung tâm,Bún riêu,Phường Xuân Hòa
L08185,R099,2026-06-19,Cơm gà xối mỡ,33000,60,13000,1,0,1,pickup,09:15,0,0,0.0,Sinh viên,Cơm văn phòng,Phường An Khánh
L08186,R099,2026-06-19,Cơm sườn đậu hũ,50000,59,20000,1,0,1,pickup,09:00,0,0,0.0,Sinh viên,Cơm văn phòng,Phường An Khánh
L08187,R099,2026-06-19,Cơm thịt kho trứng,41000,60,16000,1,0,1,pickup,09:15,0,0,0.0,Sinh viên,Cơm văn phòng,Phường An Khánh
L08188,R099,2026-06-19,Cơm canh chua,29000,55,13000,1,0,1,pickup,09:00,0,0,0.0,Sinh viên,Cơm văn phòng,Phường An Khánh
L08189,R099,2026-06-19,Cơm gà luộc,45000,60,18000,1,0,1,pickup,09:45,0,0,0.0,Sinh viên,Cơm văn phòng,Phường An Khánh
L08190,R100,2026-06-19,Hủ tiếu Nam Vang,49000,40,29000,3,2,1,delivery,15:30,58000,40000,0.667,Trung tâm,Hủ tiếu,Phường Tân Định
L08191,R100,2026-06-19,Hủ tiếu mì,41000,38,25000,3,1,2,delivery,15:15,25000,16000,0.333,Trung tâm,Hủ tiếu,Phường Tân Định
L08192,R101,2026-06-19,Phở gà,45000,30,31000,1,0,1,pickup,09:15,0,0,0.0,Công nhân,Phở,Phường Bình Hòa
L08193,R101,2026-06-19,Phở bò tái nạm,44000,30,31000,1,0,1,pickup,09:30,0,0,0.0,Công nhân,Phở,Phường Bình Hòa
L08194,R101,2026-06-19,Phở bò chín,48000,35,31000,1,0,1,pickup,09:30,0,0,0.0,Công nhân,Phở,Phường Bình Hòa
L08195,R102,2026-06-19,Bún bò thập cẩm,36000,51,18000,1,0,1,delivery,15:45,0,0,0.0,Sinh viên,Bún bò,Phường Thủ Đức
L08196,R102,2026-06-19,Bún bò viên,43000,56,19000,2,1,1,delivery,15:15,19000,24000,0.5,Sinh viên,Bún bò,Phường Thủ Đức
L08197,R102,2026-06-19,Bún bò giò heo,47000,54,22000,1,0,1,delivery,15:30,0,0,0.0,Sinh viên,Bún bò,Phường Thủ Đức
L08198,R102,2026-06-19,Bún bò gân,55000,53,26000,1,0,1,pickup,15:45,0,0,0.0,Sinh viên,Bún bò,Phường Thủ Đức
L08199,R103,2026-06-19,Cơm canh chua,37000,32,25000,8,3,5,delivery,11:45,75000,36000,0.375,Công nhân,Cơm văn phòng,Phường Đông Hòa
L08200,R103,2026-06-19,Cơm sườn đậu hũ,34000,39,21000,6,2,4,delivery,11:15,42000,26000,0.333,Công nhân,Cơm văn phòng,Phường Đông Hòa
L08201,R103,2026-06-19,Cơm gà xối mỡ,38000,41,22000,7,5,2,pickup,11:30,110000,80000,0.714,Công nhân,Cơm văn phòng,Phường Đông Hòa
L08202,R104,2026-06-19,Bánh mì xíu mại,20000,52,10000,1,0,1,pickup,19:00,0,0,0.0,Dân cư đông,Bánh mì,Phường Thông Tây Hội
L08203,R104,2026-06-19,Bánh mì thịt nguội,18000,45,10000,1,0,1,pickup,19:15,0,0,0.0,Dân cư đông,Bánh mì,Phường Thông Tây Hội
L08204,R104,2026-06-19,Bánh mì chả lụa,34000,46,18000,1,0,1,pickup,19:45,0,0,0.0,Dân cư đông,Bánh mì,Phường Thông Tây Hội
L08205,R104,2026-06-19,Bánh mì trứng,19000,51,9000,1,0,1,pickup,19:30,0,0,0.0,Dân cư đông,Bánh mì,Phường Thông Tây Hội
L08206,R104,2026-06-19,Bánh mì gà,22000,53,10000,1,0,1,pickup,19:00,0,0,0.0,Dân cư đông,Bánh mì,Phường Thông Tây Hội
L08207,R105,2026-06-19,Bánh mì xíu mại,24000,30,17000,5,3,2,pickup,16:45,51000,21000,0.6,Sinh viên,Bánh mì,Phường Tam Bình
L08208,R105,2026-06-19,Bánh mì trứng,21000,30,15000,5,3,2,pickup,16:30,45000,18000,0.6,Sinh viên,Bánh mì,Phường Tam Bình
L08209,R106,2026-06-19,Phở gà,60000,57,26000,8,5,3,pickup,11:30,130000,170000,0.625,Công nhân,Phở,Phường An Phú
L08210,R106,2026-06-19,Phở bò chín,47000,55,21000,6,5,1,pickup,11:30,105000,130000,0.833,Công nhân,Phở,Phường An Phú
L08211,R106,2026-06-19,Phở bò tái nạm,47000,51,23000,6,4,2,pickup,11:15,92000,96000,0.667,Công nhân,Phở,Phường An Phú
L08212,R107,2026-06-19,Hủ tiếu mì,46000,34,30000,13,5,8,pickup,09:15,150000,80000,0.385,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L08213,R108,2026-06-19,Cơm tấm bì,49000,54,23000,4,2,2,pickup,16:15,46000,52000,0.5,Sinh viên,Cơm tấm,Phường Thủ Đức
L08214,R108,2026-06-19,Cơm tấm đặc biệt,40000,54,18000,4,3,1,pickup,16:00,54000,66000,0.75,Sinh viên,Cơm tấm,Phường Thủ Đức
L08215,R108,2026-06-19,Cơm tấm sườn bì chả,38000,46,21000,4,2,2,delivery,16:15,42000,34000,0.5,Sinh viên,Cơm tấm,Phường Thủ Đức
L08216,R108,2026-06-19,Cơm tấm sườn trứng,39000,48,20000,3,2,1,delivery,16:45,40000,38000,0.667,Sinh viên,Cơm tấm,Phường Thủ Đức
L08217,R109,2026-06-19,Hủ tiếu mì,42000,56,18000,1,0,1,delivery,11:15,0,0,0.0,Trung tâm,Hủ tiếu,Phường Sài Gòn
L08218,R109,2026-06-19,Hủ tiếu bò kho,47000,60,19000,1,0,1,pickup,11:45,0,0,0.0,Trung tâm,Hủ tiếu,Phường Sài Gòn
L08219,R109,2026-06-19,Hủ tiếu thập cẩm,59000,55,27000,1,0,1,delivery,11:15,0,0,0.0,Trung tâm,Hủ tiếu,Phường Sài Gòn
L08220,R110,2026-06-19,Phở bò viên,42000,60,17000,4,3,1,delivery,10:30,51000,75000,0.75,Sinh viên,Phở,Phường Hiệp Bình
L08221,R110,2026-06-19,Phở bò tái nạm,43000,60,17000,3,2,1,pickup,10:15,34000,52000,0.667,Sinh viên,Phở,Phường Hiệp Bình
L08222,R111,2026-06-19,Bánh mì trứng,22000,49,11000,4,2,2,delivery,09:30,22000,22000,0.5,Sinh viên,Bánh mì,Phường Long Bình
L08223,R112,2026-06-19,Hủ tiếu thập cẩm,45000,53,21000,1,0,1,delivery,11:15,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L08224,R112,2026-06-19,Hủ tiếu Nam Vang,46000,48,24000,1,0,1,delivery,11:15,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L08225,R112,2026-06-19,Hủ tiếu sa tế,48000,46,26000,1,0,1,delivery,11:45,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L08226,R112,2026-06-19,Hủ tiếu bò kho,57000,53,27000,1,0,1,delivery,11:00,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L08227,R112,2026-06-19,Hủ tiếu mì,40000,51,20000,1,0,1,delivery,11:30,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L08228,R113,2026-06-19,Bánh mì trứng,27000,51,13000,1,0,1,delivery,10:00,0,0,0.0,Dân cư đông,Bánh mì,Phường Tân Hòa
L08229,R113,2026-06-19,Bánh mì chả lụa,23000,47,12000,1,0,1,delivery,10:15,0,0,0.0,Dân cư đông,Bánh mì,Phường Tân Hòa
L08230,R113,2026-06-19,Bánh mì xíu mại,26000,43,15000,1,0,1,delivery,10:30,0,0,0.0,Dân cư đông,Bánh mì,Phường Tân Hòa
L08231,R113,2026-06-19,Bánh mì thịt nguội,21000,46,11000,1,0,1,delivery,10:15,0,0,0.0,Dân cư đông,Bánh mì,Phường Tân Hòa
L08232,R113,2026-06-19,Bánh mì gà,34000,51,17000,1,0,1,delivery,10:30,0,0,0.0,Dân cư đông,Bánh mì,Phường Tân Hòa
L08233,R114,2026-06-19,Cơm sườn đậu hũ,45000,39,27000,1,0,1,delivery,10:30,0,0,0.0,Công nhân,Cơm văn phòng,Phường Bình Hòa
L08234,R114,2026-06-19,Cơm canh chua,38000,43,22000,1,0,1,delivery,10:00,0,0,0.0,Công nhân,Cơm văn phòng,Phường Bình Hòa
L08235,R114,2026-06-19,Cơm gà luộc,33000,39,20000,2,1,1,delivery,10:30,20000,13000,0.5,Công nhân,Cơm văn phòng,Phường Bình Hòa
L08236,R114,2026-06-19,Cơm thịt kho trứng,29000,41,17000,1,0,1,delivery,10:30,0,0,0.0,Công nhân,Cơm văn phòng,Phường Bình Hòa
L08237,R115,2026-06-19,Cơm tấm bì,35000,43,20000,1,0,1,pickup,14:15,0,0,0.0,Dân cư đông,Cơm tấm,Phường Khánh Hội
L08238,R115,2026-06-19,Cơm tấm đặc biệt,36000,39,22000,1,0,1,delivery,14:00,0,0,0.0,Dân cư đông,Cơm tấm,Phường Khánh Hội
L08239,R116,2026-06-19,Cơm thịt kho trứng,37000,38,23000,2,1,1,delivery,20:15,23000,14000,0.5,Dân cư đông,Cơm văn phòng,Phường Bình Lợi Trung
L08240,R116,2026-06-19,Cơm canh chua,38000,36,24000,2,0,2,pickup,20:00,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Bình Lợi Trung
L08241,R117,2026-06-19,Bánh mì trứng,27000,44,15000,1,0,1,delivery,09:30,0,0,0.0,Sinh viên,Bánh mì,Phường Hiệp Bình
L08242,R117,2026-06-19,Bánh mì xíu mại,23000,35,15000,1,0,1,delivery,09:45,0,0,0.0,Sinh viên,Bánh mì,Phường Hiệp Bình
L08243,R117,2026-06-19,Bánh mì chả lụa,16000,37,10000,1,0,1,delivery,09:00,0,0,0.0,Sinh viên,Bánh mì,Phường Hiệp Bình
L08244,R118,2026-06-19,Bánh mì chả lụa,18000,30,13000,3,1,2,pickup,10:45,13000,5000,0.333,Dân cư đông,Bánh mì,Phường Gò Vấp
L08245,R118,2026-06-19,Bánh mì trứng,29000,36,19000,4,1,3,pickup,10:45,19000,10000,0.25,Dân cư đông,Bánh mì,Phường Gò Vấp
L08246,R118,2026-06-19,Bánh mì xíu mại,19000,36,12000,3,1,2,pickup,10:15,12000,7000,0.333,Dân cư đông,Bánh mì,Phường Gò Vấp
L08247,R119,2026-06-19,Bún bò gân,50000,56,22000,7,4,3,pickup,14:15,88000,112000,0.571,Công nhân,Bún bò,Phường Đông Hòa
L08248,R120,2026-06-19,Bún bò thập cẩm,44000,57,19000,1,0,1,pickup,11:00,0,0,0.0,Dân cư đông,Bún bò,Phường Hạnh Thông
L08249,R120,2026-06-19,Bún bò Huế đặc biệt,46000,56,20000,1,0,1,pickup,11:30,0,0,0.0,Dân cư đông,Bún bò,Phường Hạnh Thông
L08250,R120,2026-06-19,Bún bò giò heo,41000,60,16000,2,1,1,pickup,11:30,16000,25000,0.5,Dân cư đông,Bún bò,Phường Hạnh Thông
L08251,R120,2026-06-19,Bún bò viên,42000,56,18000,2,1,1,pickup,11:15,18000,24000,0.5,Dân cư đông,Bún bò,Phường Hạnh Thông
L08252,R120,2026-06-19,Bún bò gân,40000,53,19000,1,0,1,pickup,11:45,0,0,0.0,Dân cư đông,Bún bò,Phường Hạnh Thông
L08253,R121,2026-06-19,Cơm gà xối mỡ,32000,42,19000,1,0,1,pickup,12:45,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Gò Vấp
L08254,R121,2026-06-19,Cơm canh chua,44000,42,26000,1,0,1,pickup,12:00,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Gò Vấp
L08255,R121,2026-06-19,Cơm gà luộc,37000,38,23000,1,0,1,pickup,12:30,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Gò Vấp
L08256,R121,2026-06-19,Cơm thịt kho trứng,43000,40,26000,1,0,1,pickup,12:45,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Gò Vấp
L08257,R121,2026-06-19,Cơm sườn đậu hũ,42000,37,26000,1,0,1,pickup,12:45,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Gò Vấp
L08258,R122,2026-06-19,Bún riêu cua,40000,44,22000,7,5,2,pickup,09:15,110000,90000,0.714,Sinh viên,Bún riêu,Phường Linh Xuân
L08259,R123,2026-06-19,Cơm canh chua,40000,57,17000,13,11,2,delivery,16:30,187000,253000,0.846,Sinh viên,Cơm văn phòng,Phường Bình Trưng
L08260,R124,2026-06-19,Bún bò thập cẩm,46000,33,31000,2,0,2,delivery,15:30,0,0,0.0,Sinh viên,Bún bò,Phường Cát Lái
L08261,R124,2026-06-19,Bún bò viên,45000,30,31000,3,1,2,delivery,15:45,31000,14000,0.333,Sinh viên,Bún bò,Phường Cát Lái
L08262,R124,2026-06-19,Bún bò giò heo,56000,30,39000,3,1,2,delivery,15:15,39000,17000,0.333,Sinh viên,Bún bò,Phường Cát Lái
L08263,R124,2026-06-19,Bún bò gân,47000,30,33000,2,0,2,delivery,15:15,0,0,0.0,Sinh viên,Bún bò,Phường Cát Lái
L08264,R124,2026-06-19,Bún bò Huế đặc biệt,39000,32,27000,3,1,2,pickup,15:15,27000,12000,0.333,Sinh viên,Bún bò,Phường Cát Lái
L08265,R125,2026-06-19,Bánh mì gà,26000,52,12000,2,1,1,delivery,15:30,12000,14000,0.5,Công nhân,Bánh mì,Phường Lái Thiêu
L08266,R125,2026-06-19,Bánh mì xíu mại,16000,52,8000,2,1,1,delivery,15:45,8000,8000,0.5,Công nhân,Bánh mì,Phường Lái Thiêu
L08267,R126,2026-06-19,Phở bò chín,54000,40,32000,2,1,1,delivery,11:15,32000,22000,0.5,Dân cư đông,Phở,Phường Gò Vấp
L08268,R126,2026-06-19,Phở gà,53000,36,34000,2,0,2,delivery,11:00,0,0,0.0,Dân cư đông,Phở,Phường Gò Vấp
L08269,R126,2026-06-19,Phở bò tái nạm,53000,33,36000,2,1,1,delivery,11:30,36000,17000,0.5,Dân cư đông,Phở,Phường Gò Vấp
L08270,R126,2026-06-19,Phở bò viên,45000,34,30000,2,1,1,delivery,11:45,30000,15000,0.5,Dân cư đông,Phở,Phường Gò Vấp
L08271,R126,2026-06-19,Phở bò tái,50000,32,34000,3,0,3,delivery,11:00,0,0,0.0,Dân cư đông,Phở,Phường Gò Vấp
L08272,R127,2026-06-19,Cơm canh chua,43000,31,30000,2,0,2,delivery,18:45,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Tân Sơn Nhất
L08273,R127,2026-06-19,Cơm gà xối mỡ,31000,38,19000,2,0,2,delivery,18:45,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Tân Sơn Nhất
L08274,R127,2026-06-19,Cơm sườn đậu hũ,35000,37,22000,3,1,2,delivery,18:30,22000,13000,0.333,Dân cư đông,Cơm văn phòng,Phường Tân Sơn Nhất
L08275,R127,2026-06-19,Cơm thịt kho trứng,30000,35,20000,3,1,2,delivery,18:30,20000,10000,0.333,Dân cư đông,Cơm văn phòng,Phường Tân Sơn Nhất
L08276,R127,2026-06-19,Cơm gà luộc,34000,30,24000,3,1,2,delivery,18:30,24000,10000,0.333,Dân cư đông,Cơm văn phòng,Phường Tân Sơn Nhất
L08277,R128,2026-06-19,Bánh mì thịt nguội,32000,36,20000,4,1,3,delivery,18:30,20000,12000,0.25,Trung tâm,Bánh mì,Phường Đức Nhuận
L08278,R128,2026-06-19,Bánh mì gà,30000,37,19000,3,0,3,delivery,18:00,0,0,0.0,Trung tâm,Bánh mì,Phường Đức Nhuận
L08279,R129,2026-06-19,Phở bò chín,57000,48,30000,2,1,1,pickup,11:30,30000,27000,0.5,Công nhân,Phở,Phường Dĩ An
L08280,R129,2026-06-19,Phở bò tái nạm,42000,52,20000,2,1,1,pickup,11:00,20000,22000,0.5,Công nhân,Phở,Phường Dĩ An
L08281,R129,2026-06-19,Phở bò tái,37000,55,17000,2,1,1,pickup,11:30,17000,20000,0.5,Công nhân,Phở,Phường Dĩ An
L08282,R130,2026-06-19,Phở bò viên,61000,43,35000,5,3,2,delivery,10:30,105000,78000,0.6,Công nhân,Phở,Phường Lái Thiêu
L08283,R130,2026-06-19,Phở gà,39000,46,21000,3,2,1,delivery,10:00,42000,36000,0.667,Công nhân,Phở,Phường Lái Thiêu
L08284,R130,2026-06-19,Phở bò tái,43000,46,23000,3,1,2,delivery,10:15,23000,20000,0.333,Công nhân,Phở,Phường Lái Thiêu
L08285,R130,2026-06-19,Phở bò chín,53000,44,30000,3,1,2,delivery,10:45,30000,23000,0.333,Công nhân,Phở,Phường Lái Thiêu
L08286,R131,2026-06-19,Bún bò Huế đặc biệt,50000,53,24000,1,0,1,delivery,20:30,0,0,0.0,Sinh viên,Bún bò,Phường Phước Long
L08287,R131,2026-06-19,Bún bò thập cẩm,44000,47,23000,1,0,1,pickup,20:30,0,0,0.0,Sinh viên,Bún bò,Phường Phước Long
L08288,R131,2026-06-19,Bún bò gân,43000,50,22000,1,0,1,pickup,20:45,0,0,0.0,Sinh viên,Bún bò,Phường Phước Long
L08289,R131,2026-06-19,Bún bò giò heo,43000,55,19000,1,0,1,pickup,20:45,0,0,0.0,Sinh viên,Bún bò,Phường Phước Long
L08290,R132,2026-06-19,Cơm gà luộc,34000,50,17000,4,3,1,delivery,09:00,51000,51000,0.75,Sinh viên,Cơm văn phòng,Phường Linh Xuân
L08291,R132,2026-06-19,Cơm canh chua,34000,48,18000,4,2,2,pickup,09:30,36000,32000,0.5,Sinh viên,Cơm văn phòng,Phường Linh Xuân
L08292,R132,2026-06-19,Cơm sườn đậu hũ,49000,42,28000,4,3,1,delivery,09:30,84000,63000,0.75,Sinh viên,Cơm văn phòng,Phường Linh Xuân
L08293,R133,2026-06-19,Hủ tiếu thập cẩm,56000,33,38000,11,6,5,delivery,15:30,228000,108000,0.545,Sinh viên,Hủ tiếu,Phường Cát Lái
L08294,R134,2026-06-19,Cơm tấm đặc biệt,40000,34,26000,1,0,1,delivery,15:00,0,0,0.0,Dân cư đông,Cơm tấm,Phường An Nhơn
L08295,R134,2026-06-19,Cơm tấm sườn trứng,33000,33,22000,1,0,1,delivery,15:00,0,0,0.0,Dân cư đông,Cơm tấm,Phường An Nhơn
L08296,R134,2026-06-19,Cơm tấm sườn nướng,37000,36,24000,1,0,1,delivery,15:15,0,0,0.0,Dân cư đông,Cơm tấm,Phường An Nhơn
L08297,R135,2026-06-19,Bún bò gân,48000,48,25000,6,4,2,pickup,20:30,100000,92000,0.667,Sinh viên,Bún bò,Phường Cát Lái
L08298,R135,2026-06-19,Bún bò viên,45000,44,25000,6,4,2,pickup,20:00,100000,80000,0.667,Sinh viên,Bún bò,Phường Cát Lái
L08299,R135,2026-06-19,Bún bò Huế đặc biệt,54000,51,26000,6,4,2,pickup,20:45,104000,112000,0.667,Sinh viên,Bún bò,Phường Cát Lái
L08300,R136,2026-06-19,Bún bò Huế đặc biệt,49000,58,21000,5,4,1,pickup,10:15,84000,112000,0.8,Công nhân,Bún bò,Phường Đông Hòa
L08301,R136,2026-06-19,Bún bò gân,51000,50,26000,6,5,1,pickup,10:00,130000,125000,0.833,Công nhân,Bún bò,Phường Đông Hòa
L08302,R136,2026-06-19,Bún bò thập cẩm,47000,60,19000,7,5,2,pickup,10:00,95000,140000,0.714,Công nhân,Bún bò,Phường Đông Hòa
L08303,R137,2026-06-19,Hủ tiếu Nam Vang,49000,45,27000,1,0,1,delivery,15:30,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Tân Sơn Nhất
L08304,R137,2026-06-19,Hủ tiếu bò kho,63000,50,32000,1,0,1,delivery,15:00,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Tân Sơn Nhất
L08305,R137,2026-06-19,Hủ tiếu thập cẩm,37000,49,19000,1,0,1,delivery,15:15,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Tân Sơn Nhất
L08306,R137,2026-06-19,Hủ tiếu mì,43000,45,24000,1,0,1,delivery,15:45,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Tân Sơn Nhất
L08307,R137,2026-06-19,Hủ tiếu sa tế,42000,45,23000,1,0,1,delivery,15:00,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Tân Sơn Nhất
L08308,R138,2026-06-19,Cơm tấm sườn nướng,33000,55,15000,1,0,1,delivery,16:30,0,0,0.0,Công nhân,Cơm tấm,Phường Đông Hòa
L08309,R138,2026-06-19,Cơm tấm bì,43000,53,20000,1,0,1,delivery,16:45,0,0,0.0,Công nhân,Cơm tấm,Phường Đông Hòa
L08310,R138,2026-06-19,Cơm tấm sườn bì chả,41000,60,16000,1,0,1,delivery,16:45,0,0,0.0,Công nhân,Cơm tấm,Phường Đông Hòa
L08311,R138,2026-06-19,Cơm tấm đặc biệt,53000,58,22000,1,0,1,delivery,16:15,0,0,0.0,Công nhân,Cơm tấm,Phường Đông Hòa
L08312,R139,2026-06-19,Bánh mì thịt nguội,24000,59,10000,2,1,1,delivery,09:45,10000,14000,0.5,Ngoại ô,Bánh mì,Xã Bà Điểm
L08313,R139,2026-06-19,Bánh mì chả lụa,25000,56,11000,3,2,1,delivery,09:30,22000,28000,0.667,Ngoại ô,Bánh mì,Xã Bà Điểm
L08314,R139,2026-06-19,Bánh mì gà,19000,60,8000,3,2,1,delivery,09:00,16000,22000,0.667,Ngoại ô,Bánh mì,Xã Bà Điểm
L08315,R140,2026-06-19,Bún riêu cua mọc,40000,35,26000,5,1,4,delivery,17:30,26000,14000,0.2,Ngoại ô,Bún riêu,Xã Hiệp Phước
L08316,R140,2026-06-19,Bún riêu cua,39000,39,24000,4,2,2,delivery,17:45,48000,30000,0.5,Ngoại ô,Bún riêu,Xã Hiệp Phước
L08317,R141,2026-06-19,Cơm canh chua,32000,33,21000,2,0,2,delivery,15:00,0,0,0.0,Sinh viên,Cơm văn phòng,Phường Long Bình
L08318,R141,2026-06-19,Cơm sườn đậu hũ,34000,33,23000,3,1,2,delivery,15:45,23000,11000,0.333,Sinh viên,Cơm văn phòng,Phường Long Bình
L08319,R142,2026-06-19,Bún riêu thập cẩm,34000,43,19000,6,3,3,pickup,11:30,57000,45000,0.5,Công nhân,Bún riêu,Phường Thuận An
L08320,R142,2026-06-19,Bún riêu cua,46000,44,26000,5,2,3,pickup,11:00,52000,40000,0.4,Công nhân,Bún riêu,Phường Thuận An
L08321,R142,2026-06-19,Bún riêu cua đồng,39000,42,23000,5,3,2,pickup,11:30,69000,48000,0.6,Công nhân,Bún riêu,Phường Thuận An
